200973410159_R03C01,200991620021_R01C01,200991620021_R03C01,200989060105_R03C01,200989060135_R07C01,200989060162_R04C01,200973410167_R04C01,200973410143_R01C01,200973410143_R06C01,200973410167_R05C01,200973410167_R08C01,200989060001_R06C01,200989060130_R01C01,201004820204_R02C01,200973410121_R04C01,201004820204_R01C01,201004820204_R07C01,200989060051_R05C01,200973410159_R07C01,200989060143_R08C01,200989060061_R07C01,200973410144_R07C01,200989060002_R01C01,201004820064_R05C01,201004820067_R08C01,201050360014_R02C01,200989060162_R02C01,200989060162_R01C01,200973410159_R02C01,200991620021_R05C01,201050360065_R07C01,201050360065_R08C01,200989060105_R05C01,200989060135_R04C01,200989060135_R01C01,200989060135_R06C01,200989060152_R03C01,200989060152_R06C01,200989060140_R08C01,200989060018_R03C01,200989060088_R03C01,200989060130_R03C01,200989060140_R07C01,200989060104_R03C01,200989060149_R05C01,200989060076_R05C01,200989060076_R06C01,200989060019_R08C01,200989060051_R03C01,200989060063_R08C01,201050360080_R08C01,200991620035_R06C01,201004820067_R05C01,200989060009_R06C01,200989060155_R08C01,200989060155_R07C01,200991620011_R07C01,200991620021_R06C01,201046420088_R03C01,200991620021_R08C01,201046420088_R07C01,201046420088_R06C01,201046420088_R05C01,200989060009_R01C01,200989060152_R01C01,200989060140_R02C01,200989060140_R05C01,200989060140_R06C01,200991620030_R02C01,200989060050_R06C01,200989060080_R08C01,201050360075_R07C01,200989060143_R06C01,200973410179_R03C01,200989060124_R01C01,200989060063_R05C01,200989060018_R08C01,200989060149_R08C01,200973410121_R08C01,200989060009_R04C01,201050360080_R07C01,200989060155_R05C01,200989060016_R04C01,201050360072_R08C01,201050360065_R06C01,200989060105_R04C01,201050360065_R04C01,200989060136_R02C01,200973410159_R05C01,200973410161_R02C01,200991620025_R06C01,200989060050_R01C01,200989060032_R08C01,200989060080_R05C01,200989060149_R04C01,200989060080_R04C01,200991620049_R04C01,201004820204_R06C01,200989060018_R05C01,200989060018_R06C01,200989060143_R07C01,200989060136_R08C01,200991620011_R08C01,200973410179_R07C01,200989060149_R07C01,200989060002_R02C01,200989060009_R08C01,200989060111_R03C01,200989060124_R04C01,200989060124_R05C01,200989060111_R08C01,201004820067_R07C01,200989060105_R02C01,200989060143_R02C01,200989060152_R07C01,200989060032_R01C01,200989060032_R04C01,201050360072_R01C01,200989060032_R03C01,200989060001_R02C01,200991620030_R06C01,200989060088_R02C01,200989060130_R08C01,200991620049_R03C01,201050360075_R05C01,200991620011_R06C01,200989060009_R03C01,200989060076_R08C01,200989060128_R07C01,200989060001_R08C01,201050360080_R05C01,200989060002_R03C01,201004820067_R06C01,200973410179_R01C01,200991620029_R06C01,200973410159_R01C01,201050360065_R05C01,200991620021_R02C01,200989060105_R06C01,200991620011_R01C01,200991620011_R02C01,200989060152_R04C01,200989060018_R01C01,200989060032_R05C01,200973410144_R02C01,200989060050_R03C01,200989060080_R01C01,200989060088_R04C01,200989060088_R01C01,200973410161_R08C01,200991620030_R04C01,200989060121_R02C01,200989060121_R07C01,201004820204_R03C01,200973410159_R08C01,201004820202_R06C01,200989060051_R08C01,200989060111_R06C01,200989060111_R07C01,200989060050_R07C01,200991620030_R08C01,200989060061_R04C01,200989060080_R03C01,200989060080_R06C01,200989060104_R06C01,200989060050_R08C01,200989060136_R06C01,200989060136_R07C01,200973410179_R05C01,200973410179_R04C01,200989060143_R05C01,200989060076_R07C01,200989060063_R02C01,201004820202_R03C01,200989060124_R02C01,200989060124_R03C01,200989060111_R05C01,200989060111_R04C01,200991620035_R03C01,201050360050_R08C01,200989060016_R05C01,200991620029_R07C01,200991620029_R08C01,200989060162_R03C01,201050360065_R03C01,200989060150_R01C01,200991620021_R04C01,201004820171_R06C01,201004820171_R07C01,200989060135_R03C01,201004820171_R05C01,200989060105_R07C01,200989060162_R05C01,200989060140_R03C01,200989060140_R04C01,200989060140_R01C01,200989060152_R02C01,200989060136_R01C01,200989060162_R07C01,200973410161_R06C01,201050360075_R04C01,200989060149_R03C01,200989060071_R02C01,200989060019_R07C01,201050360075_R06C01,200973410121_R06C01,200973410121_R05C01,200989060063_R04C01,200989060018_R07C01,200991620029_R03C01,201004820171_R08C01,201050360080_R03C01,201050360050_R03C01,201050360050_R06C01,201050360050_R07C01,200989060059_R07C01,201004820064_R06C01,200989060124_R08C01,200989060128_R04C01,200989060001_R05C01,200989060135_R02C01,201046420088_R02C01,200989060162_R06C01,200991620025_R08C01,200973410167_R06C01,200991620025_R07C01,200989060105_R01C01,200989060128_R03C01,200989060088_R08C01,200973410144_R01C01,200973410161_R01C01,200973410161_R03C01,200973410161_R07C01,200989060088_R05C01,200989060130_R04C01,200973410144_R04C01,200973410121_R03C01,201050360014_R05C01,200989060071_R04C01,200989060071_R03C01,200989060061_R06C01,200989060121_R08C01,201050360014_R08C01,200989060071_R05C01,200989060076_R02C01,200989060105_R08C01,201046420088_R08C01,201046420088_R01C01,201004820171_R01C01,200973410167_R03C01,200973410167_R01C01,200973410144_R03C01,200989060001_R04C01,200991620030_R03C01,200989060061_R02C01,200989060130_R05C01,201050360014_R03C01,200991620049_R02C01,200989060104_R07C01,200989060104_R08C01,200973410159_R06C01,200991620029_R04C01,200989060071_R06C01,200989060071_R08C01,200991620025_R01C01,201050360050_R04C01,201050360013_R06C01,200991620035_R05C01,201004820064_R07C01,201050360065_R01C01,201050360065_R02C01,201046420088_R04C01,200991620021_R07C01,201050360072_R05C01,200991620025_R05C01,200991620030_R01C01,200989060050_R04C01,200989060128_R02C01,200989060032_R07C01,200991620049_R01C01,200989060130_R07C01,201050360075_R02C01,200989060104_R01C01,200989060080_R02C01,201050360075_R03C01,200989060061_R05C01,200989060149_R01C01,200991620049_R06C01,200989060063_R07C01,200989060128_R08C01,200989060071_R07C01,201050360080_R06C01,201004820202_R07C01,201050360080_R04C01,201050360050_R05C01,200989060059_R04C01,201004820182_R06C01,200989060104_R05C01,201004820171_R04C01,200973410167_R07C01,201004820171_R02C01,200989060032_R02C01,200989060143_R01C01,201050360072_R06C01,200989060121_R04C01,200989060152_R05C01,201050360072_R03C01,200991620011_R04C01,200991620025_R04C01,200989060080_R07C01,200989060001_R01C01,200989060088_R06C01,200991620030_R05C01,200989060104_R04C01,201050360014_R04C01,200989060019_R06C01,200989060076_R04C01,200973410121_R07C01,200973410179_R06C01,200991620012_R02C01,201004820182_R07C01,201004820064_R08C01,200989060124_R07C01,200989060124_R06C01,200989060088_R07C01,200989060050_R02C01,200973410161_R04C01,200989060130_R02C01,200989060061_R01C01,200989060121_R03C01,200989060121_R06C01,200991620049_R07C01,201050360075_R08C01,200991620035_R01C01,200989060051_R04C01,200989060063_R03C01,200989060149_R06C01,200973410144_R08C01,201004820202_R05C01,201050360050_R02C01,201050360013_R04C01,201004820064_R04C01,201050360013_R07C01,200989060016_R06C01,200973410167_R02C01,201050360072_R04C01,200989060061_R03C01,200989060149_R02C01,201050360080_R02C01,200989060051_R06C01,200989060051_R07C01,200991620035_R07C01,200991620035_R08C01,200991620029_R05C01,200991620012_R08C01,200991620008_R04C01,200991620008_R05C01,200991620008_R08C01,200989060175_R08C01,200989060175_R07C01,200989060135_R05C01,201004820171_R03C01,200989060130_R06C01,200989060015_R07C01,200989060158_R04C01,200989060158_R07C01,200989060158_R08C01,200989060175_R02C01,200989060175_R01C01,200989060158_R05C01,200989060158_R03C01,200989060158_R06C01,200989060097_R03C01,200989060097_R02C01,200989060150_R03C01,200989060175_R03C01,200991620012_R03C01,200991620012_R04C01,200991620012_R06C01,200991620008_R07C01,200989060158_R01C01,200989060158_R02C01,200989060097_R04C01,200989060175_R05C01,200991620012_R07C01,200991620008_R02C01,200991620008_R03C01,200991620008_R06C01,200991620008_R01C01,200991620012_R05C01,200989060097_R05C01,200989060175_R04C01,200989060175_R06C01,200989060097_R01C01,200989060097_R06C01,200989060097_R07C01,200989060097_R08C01,200989060121_R05C01,200989060032_R06C01,200989060128_R01C01,200989060018_R02C01,200989060001_R03C01,200989060050_R05C01,200989060104_R02C01,200989060143_R04C01,200973410179_R02C01,200973410144_R06C01,201004820202_R04C01,201004820202_R08C01,201004820182_R05C01,201050360013_R05C01,200989060059_R08C01,200989060059_R06C01,200989060015_R04C01,200989060015_R02C01,200989060059_R05C01,201050360013_R08C01,200989060016_R07C01,200991620011_R03C01,200973410161_R05C01,200989060162_R08C01,201050360075_R01C01,200989060018_R04C01,200973410159_R04C01,201050360014_R01C01,200991620030_R07C01,200989060121_R01C01,201004820204_R05C01,201050360014_R06C01,201004820204_R04C01,200991620049_R05C01,201050360014_R07C01,200989060019_R05C01,200989060143_R03C01,200989060063_R06C01,200991620035_R02C01,200989060061_R08C01,200991620012_R01C01,200973410179_R08C01,201004820182_R08C01,200989060015_R01C01,200989060015_R03C01,201004820067_R04C01,200989060009_R05C01,200989060155_R06C01,200991620035_R04C01,200989060016_R08C01,200989060009_R07C01,200989060019_R04C01,200989060019_R01C01,200989060019_R02C01,200973410121_R02C01,200989060019_R03C01,200989060136_R03C01,201004820202_R02C01,200989060135_R08C01,201050360013_R01C01,200991620025_R03C01,200989060051_R01C01,200989060001_R07C01,200973410121_R01C01,200989060152_R08C01,200989060009_R02C01,200989060071_R01C01,201004820202_R01C01,201050360050_R01C01,200989060059_R01C01,201004820182_R01C01,200989060015_R08C01,201004820182_R03C01,200991620025_R02C01,200989060111_R01C01,201050360072_R07C01,200989060128_R05C01,200991620029_R02C01,200989060128_R06C01,200991620011_R05C01,200989060063_R01C01,200973410144_R05C01,200989060051_R02C01,201050360013_R02C01,201004820182_R04C01,200989060059_R03C01,201004820182_R02C01,200989060002_R07C01,200989060002_R06C01,200989060059_R02C01,200989060002_R05C01,201050360013_R03C01,200989060002_R08C01,200989060002_R04C01,201004820064_R03C01,201004820064_R02C01,200989060016_R01C01,200989060155_R04C01,200989060016_R03C01,201004820067_R01C01,201050360080_R01C01,200989060015_R06C01,201004820067_R03C01,200989060015_R05C01,200989060155_R02C01,201004820067_R02C01,201004820064_R01C01,200989060016_R02C01,200989060155_R01C01,200989060155_R03C01,200989060111_R02C01,200989060089_R05C01,200989060089_R08C01,200973410143_R03C01,200989060089_R06C01,200973410143_R02C01,200989060089_R07C01,200989060089_R02C01,200989060089_R01C01,200989060089_R04C01,200973410143_R08C01,200973410143_R07C01,200989060089_R03C01,200989060150_R04C01,200989060150_R05C01,200989060150_R06C01,200991620049_R08C01
cg13319175,0.916344935506033,0.876005134507923,0.88129104065928,0.899210583800066,0.867874142329367,0.897708375336397,0.871227200859596,0.865746673315756,0.869888510167044,0.857017896196799,0.892127228803233,0.927430070209063,0.898095474138075,0.901208587159082,0.878138865369312,0.8975185624242,0.919911815679912,0.909166371957803,0.89736258757131,0.89959650492194,0.913323885526835,0.906904109510172,0.898544597223688,0.861094263759254,0.902421727365884,0.921204164352047,0.899401529178698,0.87404202795099,0.936331847786776,0.875255351246584,0.876821321974123,0.931561281735158,0.883577326709278,0.896183506185581,0.878123238289494,0.875765177054342,0.880811300285143,0.889129787299588,0.882631542758467,0.858116608753906,0.86275675429898,0.886989413827158,0.902003970041555,0.880850746709165,0.926400699881098,0.900352587262981,0.914724081482882,0.907059812173873,0.905040451835233,0.884370282973113,0.893894650830907,0.909504189313164,0.911559482507024,0.905296458201068,0.914519316930038,0.890211500537495,0.907134092272445,0.90309933434506,0.85837890050771,0.894833263994037,0.900674195792852,0.888469356474618,0.898625874828423,0.906556932579079,0.930961291352584,0.898248359442498,0.890905320948279,0.896407049086874,0.894501900974675,0.889477576455862,0.890870136043859,0.883946944817568,0.902702494776195,0.906258339613864,0.892278148536165,0.903333804497703,0.9088338252929,0.899783393348035,0.886205720972295,0.905281929567425,0.894958245497076,0.900725756834046,0.90202998191717,0.912302323117045,0.896551569809726,0.916623999737512,0.889319734529311,0.897318743927903,0.902985785751409,0.810809331015487,0.895360918218455,0.916705949221372,0.873618916096913,0.884888863982269,0.905742598822047,0.899801167210145,0.906053701982348,0.907582515013551,0.877300966982306,0.907089825275671,0.902116255322575,0.915367226857721,0.925552540592662,0.904870426572416,0.91666021083924,0.893533214200664,0.896618276768435,0.911355992400434,0.840989371793216,0.905936050160003,0.892619629142185,0.873607761157635,0.903297715703944,0.901452562372112,0.871113206271471,0.868854792664003,0.89501555733184,0.890472359550468,0.883014182179616,0.896031004071998,0.894193475749575,0.85016573515006,0.891020708312796,0.872927875649623,0.892404526009277,0.90499668758993,0.901642827409435,0.871747172110243,0.926244087293237,0.868675390141393,0.899901851764475,0.924611295483796,0.899083651755867,0.910269436975788,0.874629663877962,0.888106833672579,0.893859574139352,0.9023407820174,0.913714364345325,0.910522546727523,0.910452467173097,0.906448064967775,0.908520486780438,0.902220099926417,0.901027270931176,0.912524317111565,0.896174780572966,0.877613426420442,0.874359299055163,0.844619546557446,0.91259777370386,0.88932460759089,0.892275744976794,0.904094861040289,0.895602651655883,0.89761420434988,0.894672396297353,0.909123977228508,0.928475753965364,0.896298886743415,0.89859033336532,0.879075400617847,0.887439357000816,0.890005300245021,0.890417875210495,0.882973518123137,0.895002345792799,0.909187877256581,0.898322190544071,0.894314070181006,0.918369157598793,0.914083126061102,0.90519604327228,0.927496654155074,0.911909968222965,0.905046697837282,0.918820206077299,0.894498763860522,0.86566838526783,0.89654946051929,0.905503195784292,0.878269165106741,0.891227025673197,0.893034919352916,0.869651883443611,0.873415926488642,0.907113334427711,0.876066818644583,0.894122357098835,0.878197933106028,0.891972378366669,0.897691022252737,0.889067846062014,0.892055926406708,0.900050012621221,0.881417284823626,0.926634844798604,0.904377520309091,0.922555080721376,0.843770311912732,0.903268071896186,0.899877611617076,0.886383051031471,0.893212092789995,0.922944783361514,0.88399345798042,0.88416833236156,0.903742066217357,0.910833816368625,0.902886254793022,0.894552919525393,0.905228928892159,0.89268106089362,0.903300420856824,0.911855438635776,0.915104226991413,0.899412089607243,0.867050644320488,0.912049156252029,0.919376566368456,0.885412621139365,0.888489993611178,0.919313597267639,0.907296551059929,0.892329910175243,0.892478631824458,0.917189435973502,0.922819637015163,0.821506270768023,0.898759254384318,0.796704537785862,0.825055199537498,0.85848249241465,0.883650766780048,0.889382006910174,0.893169271966152,0.863978125331362,0.913577064279404,0.893842063627404,0.893121337656597,0.9274416584732,0.896659638687094,0.859974417995641,0.8835828980688,0.863918169563232,0.912593753817605,0.882176667527402,0.856498830603138,0.895168861939845,0.881786573539195,0.866089225415099,0.885666884390974,0.921666253442982,0.915399172067929,0.885520979575739,0.884684380713648,0.924824927833508,0.909667827664823,0.886064443922591,0.896246970355071,0.897586585914724,0.899748526714495,0.885193126443689,0.882336804447091,0.888308355949517,0.892918569801816,0.892842503964048,0.891896597079217,0.908105313095858,0.889537625335961,0.897792971303291,0.893150372701177,0.890979662953229,0.868105899311413,0.891213193080772,0.890843403844099,0.92890938299217,0.940422414738445,0.905647509668636,0.887879190428065,0.897435143824837,0.883999457530316,0.890128951352097,0.875501844395302,0.888837035212624,0.921924069330797,0.901259427757244,0.868105873129393,0.905497766435148,0.903194573398814,0.892503967228301,0.905001352726922,0.918265372960278,0.899695801860335,0.898816910979866,0.887210090362287,0.879845659101253,0.888981792300306,0.900648981433935,0.876617069127311,0.838041296763098,0.844946433472483,0.915488944276399,0.89086481992374,0.898389024845107,0.886086376902765,0.857674854873645,0.914108568086258,0.890534940900287,0.898039910838192,0.90365638879827,0.853250213894407,0.912585398134785,0.894783675907911,0.915485542419343,0.904256720067799,0.908572441605384,0.892682267003093,0.89415137382136,0.909590045860594,0.906549224805617,0.884810358323345,0.878243358995766,0.881928362650812,0.874702988769435,0.905912395106222,0.802940939541402,0.90165397240102,0.893130085745217,0.898465400833686,0.891184033927037,0.909070478172203,0.891268732415928,0.86997044879867,0.869112193625484,0.917081280199249,0.9146332031974,0.901746877808877,0.906653133222921,0.883201812793647,0.893538696958008,0.887973947742126,0.864464329954288,0.894473127055509,0.869831348708018,0.900753673600248,0.922635657844779,0.890774918996279,0.90056794658604,0.914439163284164,0.874027587155432,0.895097082525905,0.903004807374169,0.866358972629199,0.887740156998689,0.90876973048827,0.908262333834774,0.915082192176785,0.91556953053571,0.899340010607547,0.874245946226643,0.880755920198256,0.901423572086705,0.88871181945959,0.909018143567875,0.878683684126625,0.883453988935468,0.906498121441415,0.912919542414773,0.896041902758081,0.885838141321219,0.890913604125067,0.918194807395532,0.897225759405128,0.879846766851155,0.890161086144905,0.867695273879536,0.877492249212214,0.893225056962766,0.895559271382903,0.889614985604908,0.882324774277035,0.912310688591467,0.923327479851359,0.908259459073542,0.887082423134627,0.895385377981858,0.904555601472764,0.889899065830584,0.907603176442433,0.9164199174316,0.890055779707848,0.926111668691175,0.899229632234223,0.941592863034136,0.910470118602434,0.905613455796137,0.88366353734731,0.922887119169798,0.93387247327612,0.894288989789767,0.925102683359355,0.880261777530429,0.895954621878629,0.903964706153213,0.855504800427837,0.90484182888585,0.908452581457713,0.918136537866125,0.894284656423702,0.889101986620034,0.887280706822969,0.894634485551954,0.911142661435161,0.880222569702106,0.900821393379378,0.874842362822655,0.910671673927918,0.897491899004197,0.842392110497483,0.924802680105155,0.897719579797908,0.884728903733918,0.909292602998667,0.911157805838804,0.931668842960332,0.897533835670195,0.902375311926168,0.927230703686521,0.868689537412537,0.869208457385586,0.921584776440541,0.918649021843282,0.883314047702689,0.901616480365576,0.905036643070102,0.900633348230206,0.90555153243826,0.910720717902171,0.839128019357113,0.905156817451689,0.884048972214817,0.885524140999722,0.906645973892506,0.907047264489955,0.899529448601062,0.905776236261862,0.909631935041244,0.903982915754758,0.871721733287264,0.898453413032883,0.873447773837879,0.897332728400894,0.905892361396966,0.902382525557218,0.893758075744663,0.864914800039284,0.883555246786558,0.88214157225219,0.921295054737023,0.88045117195865,0.917283402379535,0.919385942128122,0.843897710448812,0.904307654712897,0.887062958052264,0.836910743631915,0.891348200142564,0.884981276061034,0.887157717225499,0.903155330389108,0.903942537006718,0.903740384122741,0.879061478541697,0.920555756618875,0.875875864718397,0.915823374177783,0.876538884525696,0.914493157443484,0.894514721258735,0.898724972884889,0.890642450047674,0.875102503172294,0.904435236294117,0.893954200228378,0.913947592758272,0.886439410084143,0.876600905594049,0.852615039759152,0.89585029081812,0.895640236574088,0.885597805089213,0.89046869370501,0.891203040001992,0.910782529922981,0.911834673020771,0.849203589459961,0.868406123195349,0.886589751014478,0.862744940671552,0.897424398041249,0.890680831097909,0.883838637103223,0.890065697094278,0.893017156703455,0.886584502993744,0.896447352963601,0.908399529922711,0.896727404091577,0.889071486274956,0.89568223565075,0.919407194744848,0.892414392508588,0.890483326825285,0.903454364446757,0.874478869349156,0.886547065844163,0.903353090300368,0.874403688921713,0.901496595799539,0.901106469411882,0.90459400952739,0.906944565929589,0.900818850207188
